id,segment,current brand,brand,brand,brand,brand,brand,brand,brand,brand,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,term,term,term,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,range,range,range,range,range,charge,charge,charge,charge,charge,energy,energy,vehicle_type,vehicle_type
id,segment,current brand,Audi,Chevrolet,Jaguar,Kia,Nissan,Tesla,Toyota,VW,120,200,250,400,500,750,1000,1250,2000,4000,6000,8000,10000,24,36,48,20000,30000,40000,80000,100000,20,40,80,180,300,3,10,50,100,160,Electric Vehicle,Plug-in Hybrid,Sedan,SUV
130,Millenial,Tesla,-1.1251299050076962,-0.620123829799734,-0.14811274338103475,-0.6826856608603526,-0.5337233119759263,2.3494352446765916,1.397155428985926,-0.6368152226377749,7.7839682517504345,7.330544752716904,4.9175316440389505,2.836381446858761,2.5593157451774875,-3.4489093824911663,-5.780974361403727,-16.197858096647643,0.3183921564748772,0.20070073100672203,0.07913525972411112,-0.07567177948185383,-0.5225563677238567,0.439752390794366,-0.06604500855453455,-0.37370738223983135,-2.5302813493287397,-1.808815728446414,-0.9183706036232064,2.087049731131235,3.1704179502671233,-0.40045906538077103,-0.3329735300204638,-0.18795058074589915,0.23892185587257997,0.682461320274554,-0.14140598188843467,-0.12578911115547603,-0.03428244815800459,0.09236599797976378,0.20911154322215159,-0.7460692720596045,0.7460692720596045,0.37747395879801454,-0.37747395879801454
131,Millenial,Nissan,-0.5639418468570966,0.19195932984292652,-0.7985723295738927,-1.1445061742534446,-1.1093208464741047,4.196213335601979,-0.26774952643320804,-0.5040819418531605,3.5343482519496976,3.316510880683336,2.6360334835712385,1.3074332211618866,0.6282637388670542,-0.2804925195075727,-3.955855016633171,-7.18624204009247,0.3687078727522725,0.10337813772247711,0.06781897667387204,-0.24057354252454366,-0.2993314446240779,0.3879166250125654,0.11385276283442014,-0.5017693878469858,-0.6308377807802938,-0.4813979400727625,-0.2897068939768732,0.5425269910057957,0.8594156238241337,-0.40995151988964784,-0.3416896818187297,-0.1759452372338175,0.26084218027924644,0.6667442586629488,-0.20602522997278597,-0.18229073286190461,-0.04345659894069842,0.12894913303519218,0.30282342874019685,-0.6191743790463515,0.6191743790463515,-0.8993127613018701,0.8993127613018701
132,Millenial,Tesla,0.0019338770529722105,-0.9706529327159108,-0.9910076155731327,-1.0935645798648002,-0.5813728787489505,2.377836519851814,1.4198908950141842,-0.16306328501617517,1.9459694146494302,1.3539849205165913,1.40059305007086,0.3874216911689943,-0.42852039963631583,-0.5509498153856058,-1.8156619034040329,-2.2928369579799215,0.48333747647997927,0.18569433572173755,0.014932045621887657,-0.13942660490274705,-0.5445372529208574,0.43886618768333596,-0.05472000995236215,-0.38414617773097404,-1.5801074748907216,-1.1995465873178897,-0.7146451110114651,1.2602541644152958,2.2340450088047814,-1.0378530130109735,-0.8457523134329291,-0.48319654185548455,0.6307875535889578,1.73601431471043,-0.293615750417427,-0.25854240343317497,-0.07431296724743727,0.13303319683925213,0.49343792425878713,-0.20975262086219693,0.20975262086219693,1.012412957859269,-1.012412957859269
133,Millenial,Chevrolet,-0.7775513132824023,-0.20292510714539813,-0.49064860292253343,-1.139945048371709,-0.23642430219660615,2.2338545221777073,1.0785028889345072,-0.46486303719356603,3.7881166582972083,2.871983890574033,2.2690876112390046,1.6819924625577536,0.6381457262984491,-0.8209542719079197,-4.361727552598492,-6.066644524460034,0.48475974915280895,0.1947976510574464,0.04311814089622035,-0.15197841345203655,-0.570697127654439,0.7994445522594522,0.05545609470563795,-0.8549006469650904,-2.6591957212649566,-2.000542633311444,-1.0616853339647152,2.182008377221205,3.5394153113199085,-0.8051337953026816,-0.6534558220203182,-0.3491398768858216,0.4096856456907487,1.3980438485180724,-0.4678303481279189,-0.4158426048303355,-0.12558062697685501,0.26126712960360143,0.7479864503315079,-1.0952340422126636,1.0952340422126636,-0.15087214834606322,0.15087214834606322
134,Millenial,Tesla,-0.9824918560149319,-0.8733419814305203,-0.6980506587851518,-1.2135110580808384,0.6928442898855147,1.0265773363772586,2.3900576058523972,-0.34208367780372817,2.7081895806443814,2.428206398647183,1.9641690359719586,1.0525722259808576,0.503233483095582,-1.7819682471927312,-2.404745703716366,-4.469656773430868,0.4371414576115607,0.28813620105176974,-0.03569635325530729,-0.11609077316001104,-0.5734905322480117,0.4379266043367436,0.0723904148096659,-0.5103170191464093,-1.418615937305507,-1.0075780412473787,-0.5349797144568511,1.23478028513517,1.726393407874569,-0.4388961961903588,-0.359545444850653,-0.2016507165768333,0.2972682414167017,0.7028241162011438,-0.23847726124135557,-0.21208843808177077,-0.053539633393292235,0.17128372197145314,0.3328216107449654,-1.5011917094859646,1.5011917094859646,-2.2266871775439325,2.2266871775439325
135,Millenial,Nissan,-1.1749817993558616,-0.1650267404369261,-0.7536549732053703,-1.1677495061682313,-0.6554903158550603,2.977851219874019,-0.5466269499744317,1.4856790651218625,2.009956902718145,1.6864780114075306,1.4520481394361473,0.7502379734926634,0.061162145497024145,-0.10227889896190101,-1.533271076138372,-4.324333197451236,0.416320822689639,0.22495923975914955,0.04656051293511043,-0.10781796451425063,-0.5800226108696482,0.17486870254813314,0.08306951244449734,-0.25793821499263025,-2.0499523521682868,-1.3960836185829861,-0.8300484758815312,1.4802745507116484,2.7958098959211544,-0.6653566261583619,-0.5414016266837343,-0.3038184854700556,0.33372899582492155,1.17684774248723,-0.18950099041150179,-0.16881458990723305,-0.055009138563316407,0.10057632402259917,0.31274839485945205,-0.9077863827588651,0.9077863827588651,0.3426494697187672,-0.3426494697187672
136,Millenial,Nissan,-0.5901819921854162,0.45308656216656873,0.6295594665154958,-1.0513160714333312,-1.1241212092091943,2.7774175195266975,-0.9899133225414265,-0.10453095283939495,4.463353434792832,2.8950163290911846,2.867453657264584,1.633823113962027,1.5117965823552537,-1.7373795523523308,-3.4378810656642402,-8.196182499449307,0.19273160273812648,0.08069017554955693,0.07681753202448,-0.09908937169089277,-0.2511499386212709,0.3350961011835153,-0.1080343878936374,-0.22706171328987756,-3.4165605518159743,-2.505274695521419,-1.493168523164642,2.8010374930635775,4.613966277438458,-0.48816632197471777,-0.3957675087547212,-0.21598954200001252,0.29904338324120083,0.8008799894882508,-0.39181505369560554,-0.3480005257093007,-0.0970952718641876,0.22333523933746668,0.6135756119316271,-0.7555656755786858,0.7555656755786858,-1.230344022429989,1.230344022429989
137,Millenial,Tesla,-0.7971699728829424,-1.2085121791798137,-0.7799173324572256,-1.2108052411959647,-1.1768824330943612,3.4721094636748524,1.519286425085852,0.18189127004960337,3.4136271254076376,2.9349599918526286,2.534307544927518,1.7307051808176661,0.8447971301556247,-1.3376702000861815,-4.740009967655713,-5.38071680541918,0.3514463369844148,0.21172509697670933,0.0019745913415648575,-0.21838008623930916,-0.34676593906338016,0.5152131335365888,-0.17771888531777003,-0.337494248218819,-2.108809387872686,-1.3866074365426964,-1.0151988391365605,1.6451396364596707,2.865476027092272,-0.19987222103718094,-0.15859607016468794,-0.08426518154478657,0.1243130449631124,0.3184204277835431,-0.14501501855536444,-0.1290993802910982,-0.03895599988841003,0.08293653240812623,0.23013386632674634,-1.015245409813587,1.015245409813587,-1.0066116285448081,1.0066116285448081
138,Millenial,Tesla,-0.9066535522659239,-0.6941098069842613,-0.5186467878714367,-0.7378481484687268,-0.06553987096414782,-0.30912396519106244,2.806796040755058,0.42512609099050047,1.638250357214825,1.461327284620271,1.258461433992936,0.611958697029299,0.6830464925232693,-0.8757534666385332,-2.2192437683232193,-2.5580470304188467,0.13176705083053974,0.08497711699656221,-0.042341771792281824,-0.11287198637388043,-0.0615304096609397,0.5312467305533302,-0.25471005223206045,-0.27653667832126905,-3.7435405199762952,-2.479574966902819,-1.8279448230363622,2.9444045801467578,5.106655729768718,-0.9314001062407566,-0.7186304382848857,-0.4010074375500965,0.4739815386104609,1.5770564434652785,-0.6256491988727649,-0.553688536746517,-0.15126913823356847,0.38192421723614156,0.9486826566167089,-0.9095533526378546,0.9095533526378546,1.8289037284996128,-1.8289037284996128
139,Millenial,Toyota,-0.9440036850584874,-0.6096518728583686,-0.669022899609528,-0.390182700421418,-0.9819679764739654,4.262213989517402,-0.3746916494842777,-0.29269320561135626,3.0542084610551683,2.4679494245162976,2.142616702813414,1.4009490131213784,0.5787011386571392,-1.3993516858371673,-4.094257068978717,-4.1508159853475135,0.2549827357859183,0.15346058699834475,0.005822977878711666,-0.21823751285209292,-0.19602878781088184,0.2621156551482694,-0.017606428996435164,-0.24450922615183435,-1.6116515959992745,-1.0667378696140963,-0.7967346729698264,1.4236468492560004,2.0514772893271953,-0.26583164086799443,-0.2211325119517994,-0.11489730822734914,0.15414101395349133,0.44772044709365166,-0.4116818818312704,-0.3666307909693991,-0.1075530350248341,0.22942451411087744,0.6564411937146262,-1.2118769274804837,1.2118769274804837,0.6057537968974738,-0.6057537968974738
140,Millenial,Tesla,0.25718992703997223,-0.19149384184145435,-0.5758475251929998,-1.1125126825798812,-0.8199699303062535,3.030449226238261,-0.8237672456457198,0.23595207228807524,4.115448918387708,3.467318990879038,2.652112121016861,1.883078334853093,0.414038628479382,-2.209258209973564,-5.517099396469251,-4.805639387173266,0.385474499000123,0.20896953217877295,0.03971019463438297,-0.2659543699236353,-0.3681998558896439,0.21378449667550647,0.062207876239687376,-0.27599237291519374,-3.58515130259788,-2.592974992811067,-1.8148293065433747,2.942650163489377,5.050305438462942,-0.5575653862766018,-0.4673870513974241,-0.23614779428351101,0.29576399932362574,0.965336232633911,-0.37353710102535054,-0.335028835726907,-0.0807436587268866,0.2136899000316752,0.5756196954474692,-0.4849443625608537,0.4849443625608537,-0.1881654723463989,0.1881654723463989
141,Millenial,Tesla,0.5892110990508392,-0.9771080214748394,-0.973215117040901,-0.9417679948272384,-0.0532387538460356,2.011214569334931,0.4485840088502915,-0.10367979004704675,3.5338744238260515,2.770632645795882,2.5865967911783625,1.9836071106194577,1.0097476561781407,-0.598086489155877,-4.6270417997453395,-6.659330338696678,0.23025000077936203,0.12104530212960768,0.004195962963639666,-0.06416297412390543,-0.291328291748704,0.4945702146435469,0.09694415895201747,-0.5915143735955644,-1.9756201361369616,-1.4688801670812597,-0.7532730441705793,1.6256549304706862,2.572118416918115,-0.5467203843828847,-0.4438600481199951,-0.2337527698717085,0.2578026704365133,0.9665305319380747,-0.34079888809883463,-0.3058048714943242,-0.0908523221205359,0.210661325682434,0.5267947560312606,-1.0620765424727947,1.0620765424727947,-1.354341514800752,1.354341514800752
142,Millenial,Nissan,-1.0934097045388331,0.8823486708324624,-0.12911869094403106,-1.1054759058513823,-0.6125776664075563,2.2436316438163164,0.13291599065489956,-0.31831433756187444,5.548370415082859,5.053958326296318,4.088010777952626,1.5105595840556916,0.7508953396260845,-1.6833572705691289,-5.841570101234085,-9.426867071210363,0.06493910252285967,0.02413848915445352,0.011290060035564861,-0.04135024499971289,-0.0590174067131652,0.3054528584806224,0.06953033090103145,-0.374983189381654,-0.9234609960350357,-0.8004168275941264,-0.3958427485229741,0.6628698629998513,1.4568507091522855,-0.5720261042182487,-0.4522770366819611,-0.2150552102474545,0.3047760674687534,0.9345822836789112,-0.4792346309909179,-0.4234936469344447,-0.10688516079231153,0.31419074524597945,0.6954226934716947,-1.6382267187994883,1.6382267187994883,0.3887535130922619,-0.3887535130922619
143,Millenial,Tesla,-1.1442594773751573,3.804169800709537,-0.9741604073048021,-1.1293509746644903,-1.0340767978964656,0.30410965022429304,-0.2044843748372609,0.3780525811443467,5.236247001196172,4.275388284909113,3.0002931328303664,1.7230469587232893,1.1136932433690196,-1.9554834957696405,-4.4131543440313825,-8.980030781226937,0.39375646091866934,0.18366057919305184,0.040071003347001755,-0.27759722614682636,-0.33989081731189663,0.5191645962016633,0.09066161266702877,-0.6098262088686917,-3.166134000980581,-2.3019183676086197,-1.4281868683071512,2.809397694323124,4.086841542573227,-0.43322960553330353,-0.36396957602874436,-0.1957550614743922,0.2539236138683595,0.7390306291680807,-0.69525052594214,-0.6203135740932332,-0.1767239240372792,0.3719618549098891,1.1203261691627628,-1.0095247471838327,1.0095247471838327,-2.4642488119233596,2.4642488119233596
144,Millenial,Tesla,-1.1294150001922705,-0.4267598752518329,0.49989908621177026,-1.15229290987145,-0.6962251475177068,1.7355072044682278,1.8325078565442436,-0.6632212143909817,6.666175205494602,5.586285290520827,4.171031455948415,2.22558732685137,1.6890699640260562,-3.7614630338085195,-6.267709577298321,-10.30897663173443,0.2518780255985706,0.12647867242447125,-0.021134985249974314,-0.1298994292866925,-0.22732228348637484,0.2519735889433,-0.0246707296445966,-0.22730285929870353,-2.485973524100001,-1.8865194207911933,-1.0538237217454989,1.662593590292694,3.763723076344,-0.38793829347343867,-0.32113679546149615,-0.1592897353465873,0.1954767817232962,0.672888042558226,-0.5415644603127922,-0.4795470952143125,-0.14065466462073667,0.29283534608487016,0.868930874062971,-0.6911399523880687,0.6911399523880687,1.3436521312272451,-1.3436521312272451
145,Millenial,Tesla,-1.0674545465806058,-0.5475090305652698,-0.47312324893290836,-1.1157440901626376,1.375985772624247,2.838505395963047,-0.04785253286155,-0.9628077194843214,4.14992698381538,3.48351989926845,2.9960585170371914,1.5006052997589614,0.2223997751008575,-2.498428568815294,-2.6892763616720057,-7.164805544493541,0.3563637594541226,0.1991826459864826,-0.027216694639766836,-0.24689700402933124,-0.2814327067715072,0.1558621113455695,0.16222519738615115,-0.31808730873172075,-0.9228053527452116,-0.7060402389235851,-0.3696923897339308,0.4579802543552911,1.5405577270474362,-0.7052661879821454,-0.5802414872849581,-0.29553540595032235,0.3449203045823698,1.2361227766350562,-0.4630159356624574,-0.4129753148272337,-0.12373956534233771,0.27803808796221935,0.7216927278698098,-0.9971726597255991,0.9971726597255991,1.0268820977410047,-1.0268820977410047
146,Millenial,Audi,-1.025839776032579,-0.9922604641675816,-0.5482528495377934,-1.0853923320161782,-0.17521028977128617,1.750998054738662,2.4726503796052537,-0.3966927228184972,3.8367221691387696,3.0651129489818665,3.2664457681039245,1.663655479895997,1.3046424960428729,-1.6747006263714583,-2.558700377666897,-8.903177858125076,0.3585305431825955,0.17325261191032626,-0.058641142152801695,-0.1782008374624161,-0.29494117547770404,0.6293433312910952,0.16150621814095723,-0.7908495494320527,-2.2434899457002273,-1.752807342091382,-0.9793990540660311,1.9881753600942136,2.9875209817634247,-0.8040093418796428,-0.6513253872871497,-0.32607194860974587,0.45694417129520326,1.3244625064813347,-0.4118410589326019,-0.35956856504150364,-0.09972600810997068,0.2242928845095873,0.6468427475744886,-0.7623027505869465,0.7623027505869465,-1.4182604010512334,1.4182604010512334
147,Millenial,Tesla,0.01332132866428648,-0.15654645610465323,-0.3052962594994709,-0.7327437204159447,-0.699799281897076,0.8197722624867604,1.5234112380824003,-0.462119111316303,3.879775836051931,3.210211243883393,2.6602888019446604,1.322592783477837,0.40140462739082583,-2.346321887635626,-2.6789250117811045,-6.449026393331916,0.32871423046048903,0.15444427296524743,0.008768535832538893,-0.1698036036124866,-0.3221234356457888,0.575364379130056,0.01470027305713617,-0.5900646521871924,-3.67105832539664,-2.520844058315739,-1.4033473130833416,3.219192547346405,4.376057149449314,-0.14949670135274873,-0.11607035009521396,-0.06575399587500458,0.0736424296323882,0.25767861769057904,-0.45065695079013407,-0.40158311715969364,-0.09176580901086684,0.23095091064789863,0.7130549663127964,-0.47888427032212144,0.47888427032212144,-1.5547508491595494,1.5547508491595494
148,Millenial,Tesla,-0.9604819409195263,-0.11523129877480298,-0.9334784701086598,-0.9559175793687226,-0.6747985527376875,2.717733165886548,1.0905508389333842,-0.16837616291053414,2.4357418094411845,2.0644753942829888,1.5808740924805724,0.47764513198876024,-0.30146094285174607,-0.8246854130890116,-2.6342248180287227,-2.798365254224029,0.2391629976368457,0.10932469140375228,0.019413504654782865,-0.12429141578745984,-0.24360977790792082,0.5698414221892658,-0.12069843530790303,-0.44914298688136256,-3.088908700243711,-2.2122738664355417,-1.093818030076935,2.280647792036296,4.114352804719889,-1.0417479849912874,-0.830804411611892,-0.40448004288284267,0.6062404131485921,1.67079202633743,-0.3863214603592908,-0.34029033823289834,-0.0958696724889499,0.24955633391316057,0.5729251371679783,-0.7298367646648753,0.7298367646648753,0.4977533262526149,-0.4977533262526149
149,Millenial,Tesla,-0.907815701032604,-0.8428148988104791,0.8826019664560858,-1.0325003658464373,-0.9302687342535121,2.192050898316963,1.25665280339987,-0.6179059682298859,3.9092886891169676,2.89839799513517,3.024932194634944,1.4516453588124945,0.5335579453070869,-1.0277153343428642,-4.233959935196788,-6.556146913467016,0.17839255971765489,0.08220526161136454,0.020331407757470332,-0.11379000028772135,-0.1671392287987684,0.6022694454365471,0.1938667162130645,-0.7961361616496121,-2.483677461086302,-1.7897707991929481,-0.9426902306518516,1.504269012225496,3.711869478705605,-0.7839573835608369,-0.6394893356412403,-0.3369210881287803,0.4026347959905284,1.3577330113403292,-0.37823547312160116,-0.33697667202475534,-0.08713351246954676,0.2265120807142632,0.5758335769016402,-1.183355494469353,1.183355494469353,0.052238967357221666,-0.052238967357221666
150,Millenial,Tesla,-0.4467452802639348,-0.56118510459579,-0.7665213056819598,-0.24896296747162694,-0.8077313193379394,3.5379184297605035,-0.12540204204743755,-0.5813704103618158,7.354118880900099,6.588515011760648,4.840224367802688,2.5319521126055164,0.04787122834452795,-3.7534111763247537,-6.222427231562145,-11.386843193526577,0.5433092800789863,0.3457989206184956,0.06408393908864818,-0.22349865516780654,-0.729693484618324,0.7495820232934627,-0.008253687747744154,-0.7413283355457192,-3.432045670281358,-2.361387919983025,-1.4114136730939046,2.486031206831206,4.718816056527081,-0.5042520314093962,-0.40832017520886277,-0.1957367570711469,0.27300009988335294,0.8353088638060528,-0.7362482819775215,-0.650462700836791,-0.1296719683852392,0.44198439102193277,1.0743985601776191,-0.8989176807848853,0.8989176807848853,0.8560230620123677,-0.8560230620123677
151,Millenial,Tesla,-0.855086331401189,-0.8718237472717061,-0.3973895642494182,-1.1432174725969015,-0.628013254399433,1.8539777109388975,1.2583886586031938,0.7831640003765563,5.6433164590127705,4.554130991081591,3.5600758418708094,1.7337395973956982,0.7826919226969338,-2.6689983371472827,-4.09378053468407,-9.511175940226455,0.5394455633397202,0.29694933447602734,0.05256247533475367,-0.20603390372910524,-0.6829234694213957,0.38285319053355804,0.030286749349137665,-0.4131399398826955,-3.13018735031436,-2.2023151830939165,-1.1258234257040662,2.2644692721417385,4.193856686970607,-0.6076628296291554,-0.49828957936121127,-0.283222617627834,0.3306027880296325,1.0585722385885685,-0.5484596633450407,-0.49018173235787527,-0.12386604682602242,0.3095815544378512,0.852925888091087,-0.5498029245291034,0.5498029245291034,-0.1991947296366572,0.1991947296366572
152,Millenial,Tesla,-0.18001438180437135,-1.1122128758676242,-0.6333428335139186,-1.127101462368366,-0.27770255240986697,2.03413695944007,-0.31184793396482957,1.6080850804889073,2.915592741905089,2.494304475145504,2.416981649125254,1.1654039408051156,0.98707245945883,-2.1293574376484634,-3.065521876391671,-4.7844759523996565,0.24792247892402125,0.09689379628234712,0.024076058688004,-0.015172159396369622,-0.35372017449800264,0.3615913144996734,-0.04390486571383767,-0.3176864487858355,-2.4256488227240167,-1.7009832252816386,-0.8012264203843245,1.61804703230269,3.3098114360872897,-0.9536916307811313,-0.7598080170850444,-0.39344646971919073,0.4454756234673716,1.6614704941179947,-0.5773046107851706,-0.5122665244586657,-0.14688074799833584,0.2594841690626546,0.9769677141795173,-1.0835194219920217,1.0835194219920217,-1.4974990114733615,1.4974990114733615
153,Millenial,Tesla,-0.8124162778632613,-0.13196394887505447,-0.7281820763169755,-0.8481884231278646,0.6658616478284665,2.300967227593444,-0.00033952599262132566,-0.4457386232461329,3.3571444556351246,2.8824577487111163,2.6006112422473873,1.943453932808755,0.4840227661552574,-2.5428515076982086,-3.9395090811471665,-4.785329556712265,0.4995830598655012,0.2518866720824424,-0.007115213051860136,-0.37830147577269835,-0.3660530431233846,0.5377837828061995,0.18116929835581996,-0.7189530811620188,-1.9412274260007072,-1.3141765953920834,-0.81355281167514,1.4952564339114724,2.573700399156457,-0.40711330709314475,-0.33204229964296006,-0.17460430625853535,0.23954067618517777,0.6742192368094624,-0.6900897775021476,-0.6039845209725773,-0.14122851334037778,0.356818683665832,1.0784841281492705,-0.7535658311397356,0.7535658311397356,-0.3189800332148375,0.3189800332148375
154,Millenial,Tesla,-0.809216191373755,-0.6999615149183254,-0.9961283939072056,-1.0303008148799773,-0.6710597880393809,5.264459151228291,-0.978133549900706,-0.07965889820893912,1.0805475255798467,0.9527536237698274,0.6938608441190198,0.5601254519840936,0.07936602915896929,-0.405518471411753,-0.4955177413141745,-2.4656172618858294,0.09496864747401929,0.04716121169494833,-0.007720101973896054,-0.037751082848889506,-0.09665867434618206,0.36707828139576326,-0.035783810221301504,-0.33129447117446165,-2.288553293048256,-1.6378251913265702,-0.922740519181771,1.920698475868933,2.9284205276876647,-0.8076591470912249,-0.6458549125863967,-0.32543495721910976,0.4191055585169663,1.359843458379765,-0.24401617286327096,-0.2169107687732857,-0.05694028975245535,0.1319662655840667,0.38590096580494526,-1.1604487305595557,1.1604487305595557,0.24627291242490634,-0.24627291242490634
155,Millenial,Nissan,-0.5244078173568538,-0.23731559437748695,-0.4525964965682383,-0.9937712428305188,-0.8870272505584589,2.1192618886869665,1.1095366127528214,-0.13368009974823203,6.030396516672819,5.4178560632004045,4.031100575895878,1.6081285047919014,0.01647785904382104,-2.466471196646042,-5.10540162169832,-9.53208670126046,0.12735387993460626,0.05884376815964684,-0.004992386463124526,-0.08258998148846547,-0.09861528014266319,0.4788219805994318,-0.144772489700697,-0.33404949089873526,-2.999119249239511,-2.1385361450586915,-0.8702085387982486,1.8465089635607228,4.16135496953573,-0.4679112903684061,-0.36552992824603747,-0.21628299528822004,0.2959906911465825,0.7537335227560812,-0.581138427124927,-0.5197498544824021,-0.14676021266090816,0.289574515578209,0.9580739786900282,-1.21279802657875,1.21279802657875,-0.6114430758867968,0.6114430758867968
156,Millenial,Tesla,-0.4108594637973818,-0.6758540199664278,-0.865377180759042,-0.7108599554755193,-0.5595201930412775,3.5621601874277795,-0.148128144535282,-0.1915612298528485,3.63524366565946,3.2299277773469037,3.027485473340888,1.7924713406387034,1.1625288123948736,-0.9279065559593045,-5.249310538031798,-6.670439975389726,0.2486612218295149,0.09344733409220041,0.04491679089976819,-0.09299354623617173,-0.2940318005853118,0.7082764124615206,-0.08508812930209197,-0.6231882831594284,-2.7915251863136534,-1.9399010673360584,-1.1245984896927634,1.8796053961784756,3.976419347163998,-0.8546692979227444,-0.6826786359406115,-0.3528806893174712,0.4887169796007367,1.4015116435800905,-0.4899776792357829,-0.4319974071799504,-0.10999126642129825,0.249856292625395,0.7821100602116365,-1.4702168455503373,1.4702168455503373,-0.25178379783106997,0.25178379783106997
157,Millenial,Tesla,0.09587110779438002,-0.20303197314497778,-0.8050433881513459,-0.8720702985603289,-0.7574124719125414,1.774326655870772,1.5505133416675714,-0.7831529735635302,1.9352916755544647,1.5690124077725165,1.4557640088743038,0.9738002516542437,0.4012732310469227,-1.3265417155558512,-0.4474758279540887,-4.56112403139251,0.2326277450287207,0.11697793638384116,-0.03724522737659958,-0.08743039853297835,-0.22493005550298378,0.2297442083914807,0.09903209674104685,-0.32877630513252765,-3.3614619741288116,-2.334403471079407,-1.36925598445995,2.5139342261726307,4.5511872034955365,-0.9111983913851938,-0.7481083189249885,-0.40637697692652397,0.5323049689567156,1.5333787182799907,-0.5852239955881919,-0.5104387716799087,-0.13482319331443898,0.3365864328235232,0.8938995277590163,-1.1380280779869265,1.1380280779869265,-0.45868169468334385,0.45868169468334385
158,Millenial,Tesla,0.17659133601989696,-0.2799763723361397,-1.0997608816487108,-1.1655838122771205,-0.5837288656808696,2.6361629577622243,1.141032839753115,-0.8247372015923962,4.8576769433135665,3.59008456160194,2.9967519624308983,2.27473630400224,0.2054480859055996,-0.4549651340580061,-4.6791063458425945,-8.790626377353645,0.18444460053291878,0.0910415229365667,-0.00494661839707039,-0.08107088395484446,-0.18946862111757085,0.1417293783130159,-0.10579818450908002,-0.035931193803936,-1.9747309475996158,-1.553085240646256,-0.8439712090973508,1.5848711669037172,2.7869162304395045,-0.8884442212753042,-0.7030263837711319,-0.3758832004934569,0.553271525879194,1.4140822796606989,-0.422313513478533,-0.3731315860683561,-0.09685311715638084,0.24671688313940415,0.6455813335638658,-0.5638855021149506,0.5638855021149506,-1.6771899900643517,1.6771899900643517
159,Millenial,Tesla,2.786946836251928,-0.8751617078199927,-0.2259946364797044,-1.2156454334100522,-0.5055598379270525,0.8243601159228819,-0.38216883093371,-0.40677650560429746,4.23736682608245,3.5841818656539832,3.009555363443114,1.1865954829705956,1.4135053685919883,-2.235211961215408,-4.464781630022472,-6.731211315504252,0.37818490663508003,0.16196184259867824,0.04077170718117218,-0.27103020283916934,-0.309888253575761,0.20038824854713455,-0.24438973525881846,0.044001486711684246,-1.5895170200636335,-1.2044799878190748,-0.6213293599647862,1.5101586410534362,1.9051677267940588,-0.6913740182356287,-0.5793745330342963,-0.2988115905069276,0.41326283056462787,1.1562973112122243,-0.22047952538684903,-0.19516145419630299,-0.058957542291960624,0.15793492246124788,0.3166635994138648,-1.0875957480536291,1.0875957480536291,1.88072238950476,-1.88072238950476
160,Millenial,Tesla,-0.44681952326660046,-1.1109414870164755,0.1267505034681411,-1.120508266007525,-0.6803928683559329,3.487902129002552,0.0350028985386579,-0.2909933863628159,4.165834557035608,3.352933599886409,2.5922128662210073,2.2569176335141634,1.0739437409117762,-2.920363355077293,-4.081085435688098,-6.440393606803574,0.4262562144848244,0.20925243510465025,0.06852371723155881,-0.15485133097467596,-0.5491810358463574,1.0423795487744294,-0.12612146926651624,-0.9162580795079127,-2.788626993125794,-1.8636197115538193,-1.1276683928638862,1.9426392631506273,3.837275834392873,-0.3167018998149827,-0.2461207445662592,-0.1255019501088661,0.1517633276606281,0.5365612668294797,-0.5866631951189588,-0.5172426250878043,-0.12569677667446466,0.33923798105712544,0.8903646158241025,-0.8783646802472961,0.8783646802472961,-0.7026221287397354,0.7026221287397354
161,Millenial,Audi,-0.7837508913773459,-0.00795561115341159,-0.046934174300882536,-0.6679946037180351,-0.6151344343389281,1.6514390149578635,-0.6154542351627541,1.0857849350934938,5.0113247627538655,4.5684393052232135,3.5118390250692295,1.9921026814545542,1.1319920927715401,-1.6889304724087246,-6.151783423657516,-8.37498397120616,0.21814774847414897,0.11179366348820022,-0.04359855419695097,-0.03798867281119517,-0.24835418495420297,0.3943976579297659,0.06230689210588669,-0.4567045500356528,-2.749587350093934,-1.7742650867765315,-1.4561207826636982,1.9718816924820715,4.008091527052093,-0.6393649892947886,-0.5333705513620823,-0.2903876551189385,0.301018583551947,1.162104612223862,-0.31300789407546575,-0.2787578753091729,-0.07195311065153154,0.17168512387152612,0.4920337561646441,-0.6325453033989255,0.6325453033989255,-0.6602023474060211,0.6602023474060211
